ts,temp,hum,mp_cpu,cpu_total,cpu_core0,cpu_core1,mp_used_kb,mp_free_kb,mp_total_kb,idf_used_kb,idf_free_kb,idf_total_kb,temp_zscore_anomaly,temp_ewma_anomaly,temp_rulebased_anomaly,hum_zscore_anomaly,hum_ewma_anomaly,hum_rulebased_anomaly
2026-01-25 12:18:26,22.5,54.5,26.7,15.8,2.5,26.7,56,79,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:18:28,22.5,54.3,26.7,17.4,4.0,26.7,55,80,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:18:30,22.5,54.2,26.7,17.0,3.6,26.7,54,81,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:18:32,22.5,53.9,27.1,17.1,3.5,27.1,54,82,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:18:34,22.5,53.8,27.1,17.5,4.0,27.1,53,83,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:18:36,22.5,53.8,26.6,16.6,3.3,26.6,52,83,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:18:38,22.5,53.8,26.9,18.2,4.7,26.9,51,84,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:18:40,22.5,53.7,26.7,17.0,3.6,26.7,50,85,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:18:42,22.5,53.6,27.2,17.0,3.4,27.2,50,86,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:18:44,22.5,53.5,26.9,17.3,3.9,26.9,49,87,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:18:46,22.5,53.5,27.1,17.2,3.6,27.1,48,87,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:18:48,22.5,53.5,27.2,17.6,4.1,27.2,88,47,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:18:50,22.6,53.4,26.5,16.7,3.5,26.5,74,62,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:18:52,22.5,53.4,28.2,17.9,3.8,28.2,70,65,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:18:54,22.5,53.5,27.6,18.1,4.3,27.6,69,66,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:18:56,22.5,54.2,28.1,17.2,3.1,28.1,68,67,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:18:58,22.6,54.5,27.6,17.9,4.1,27.6,67,68,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:00,22.6,54.4,27.6,18.3,4.5,27.6,67,69,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:02,22.6,54.3,27.7,17.0,3.2,27.7,66,69,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:04,22.6,54.3,27.6,17.9,4.0,27.6,65,70,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:06,22.6,54.2,27.3,16.9,3.3,27.3,64,71,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:08,22.6,54.1,27.2,17.2,3.6,27.2,63,72,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:10,22.6,54.1,27.2,17.6,4.0,27.2,63,73,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:12,22.6,53.9,27.0,16.6,3.1,27.0,62,74,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:14,22.6,53.8,27.0,17.3,3.8,27.0,61,74,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:16,22.6,53.7,27.1,17.8,4.3,27.1,60,75,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:18,22.6,53.5,27.3,17.1,3.5,27.3,59,76,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:20,22.6,53.5,27.3,17.4,3.8,27.3,59,77,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:22,22.6,53.4,26.7,16.6,3.2,26.7,57,78,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:24,22.6,53.5,26.7,17.0,3.6,26.7,57,78,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:26,22.6,53.5,26.7,16.1,2.7,26.7,56,79,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:28,22.7,53.4,26.7,17.1,3.7,26.7,55,80,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:30,22.7,53.4,27.0,17.4,4.0,27.0,54,81,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:32,22.7,53.3,26.9,17.2,3.7,26.9,54,82,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:34,22.7,53.3,26.9,16.9,3.5,26.9,53,83,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:36,22.7,53.1,26.6,16.5,3.2,26.6,52,83,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:38,22.7,53.1,26.6,17.6,4.3,26.6,51,84,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:40,22.7,53.1,27.0,17.5,4.0,27.0,50,85,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:42,22.7,53.1,26.8,16.0,2.6,26.8,50,86,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:44,22.7,53.0,26.9,17.6,4.2,26.9,49,87,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:46,22.7,53.1,27.0,17.6,4.1,27.0,48,87,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:48,22.7,53.1,26.9,16.4,3.0,26.9,88,47,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:50,22.7,53.2,27.0,17.9,4.3,27.0,74,61,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:52,22.7,53.2,27.7,17.7,3.8,27.7,70,65,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:54,22.7,53.2,27.4,16.5,2.8,27.4,70,66,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:56,22.7,53.1,27.6,17.3,3.5,27.6,69,67,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:19:58,22.8,53.1,27.5,16.9,3.2,27.5,68,68,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:00,22.8,53.1,27.9,18.7,4.7,27.9,67,68,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:02,22.8,53.1,27.7,17.4,3.5,27.7,66,69,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:04,22.8,53.1,27.6,17.3,3.4,27.6,65,70,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:06,22.8,53.1,27.4,17.6,3.9,27.4,65,71,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:08,22.8,53.1,27.3,16.7,3.0,27.3,64,72,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:10,22.8,53.1,27.3,17.6,4.0,27.3,63,72,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:12,22.8,53.0,27.1,16.3,2.8,27.1,62,73,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:14,22.8,53.0,27.0,17.4,3.9,27.0,61,74,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:16,22.8,53.0,27.2,17.6,4.0,27.2,61,75,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:18,22.8,53.0,27.3,16.8,3.2,27.3,60,76,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:20,22.8,53.0,27.1,18.0,4.4,27.1,59,77,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:22,22.8,52.9,27.0,17.4,3.9,27.0,58,77,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:24,22.8,52.9,26.6,15.9,2.6,26.6,57,78,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:26,22.8,52.8,26.6,16.8,3.5,26.6,57,79,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:28,22.8,52.9,27.6,17.1,3.3,27.6,56,80,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:30,22.9,52.9,26.7,17.3,4.0,26.7,55,81,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:32,22.9,52.8,26.9,18.0,4.5,26.9,54,81,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:34,22.9,52.7,27.1,16.6,3.1,27.1,53,82,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:36,22.8,52.8,26.7,17.5,4.1,26.7,52,83,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:38,22.9,52.8,27.1,18.1,4.6,27.1,52,84,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:40,22.9,52.8,26.7,16.5,3.2,26.7,51,85,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:42,22.9,52.9,26.8,16.8,3.4,26.8,50,85,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:44,22.9,52.9,26.9,17.0,3.5,26.9,49,86,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:46,22.9,52.9,27.0,17.4,3.9,27.0,48,87,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:48,22.9,52.9,27.7,17.7,3.9,27.7,89,47,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:50,22.9,52.9,26.7,17.3,4.0,26.7,74,61,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:52,22.9,52.9,27.9,18.2,4.2,27.9,70,65,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:54,22.9,52.8,27.5,16.3,2.5,27.5,69,66,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:56,22.9,52.8,27.9,18.2,4.2,27.9,69,67,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:20:58,22.9,52.8,28.0,17.4,3.4,28.0,68,68,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:21:00,22.9,52.7,27.6,17.6,3.8,27.6,67,68,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:21:02,22.9,52.7,27.7,18.2,4.4,27.7,66,69,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:21:04,22.9,52.7,27.6,16.7,2.8,27.6,65,70,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:21:06,23.0,52.7,27.4,17.6,3.9,27.4,65,71,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:21:08,22.9,52.6,27.2,17.5,3.8,27.2,64,72,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:21:10,22.9,52.6,27.3,16.4,2.8,27.3,63,72,136,302,69,371,False,False,False,False,False,False
2026-01-25 12:21:12,23.0,52.6,27.1,17.3,3.8,27.1,62,73,136,302,69,371,False,False,False,False,False,False
