ts,temp,hum,mp_cpu,cpu_total,cpu_core0,cpu_core1,mp_used_kb,mp_free_kb,mp_total_kb,idf_used_kb,idf_free_kb,idf_total_kb,temp_zscore_anomaly,temp_ewma_anomaly,temp_rulebased_anomaly,hum_zscore_anomaly,hum_ewma_anomaly,hum_rulebased_anomaly
2026-01-27 16:02:04,22.6,54.1,27.7,17.8,4.0,27.7,79,59,138,302,69,371,False,False,False,False,False,False
2026-01-27 16:02:06,22.6,54.1,27.5,17.7,3.9,27.5,78,60,138,302,69,371,False,False,False,False,False,False
2026-01-27 16:02:08,22.5,54.1,27.5,17.7,4.0,27.5,77,60,138,302,69,371,False,False,False,False,False,False
2026-01-27 16:02:10,22.6,54.1,27.2,18.1,4.5,27.2,76,61,138,302,69,371,False,False,False,False,False,False
2026-01-27 16:02:12,22.5,54.1,27.3,17.8,4.2,27.3,75,62,138,302,69,371,False,False,False,False,False,False
2026-01-27 16:02:14,22.6,54.1,27.2,17.6,4.0,27.2,75,63,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:16,22.6,54.1,26.9,17.3,3.8,26.9,73,64,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:18,22.6,54.1,27.0,17.4,3.9,27.0,73,64,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:20,22.6,54.1,27.1,17.8,4.2,27.1,72,65,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:22,22.6,54.1,26.9,17.8,4.3,26.9,72,66,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:24,22.5,54.1,26.8,17.3,3.9,26.8,71,67,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:26,22.6,54.1,25.2,17.1,4.5,25.2,70,67,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:28,22.6,54.1,26.7,17.0,3.7,26.7,69,68,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:30,22.6,54.1,26.9,17.7,4.3,26.9,68,69,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:32,22.6,54.1,26.4,17.2,4.0,26.4,68,70,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:34,22.6,54.1,26.5,17.1,3.9,26.5,66,71,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:36,22.6,54.2,26.6,17.3,4.0,26.6,66,71,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:38,22.5,54.1,26.4,17.0,3.7,26.4,65,72,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:40,22.5,54.2,26.5,17.6,4.4,26.5,64,73,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:42,22.5,54.1,26.5,17.1,3.8,26.5,64,74,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:44,22.5,54.2,27.2,17.7,4.1,27.2,63,74,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:46,22.5,54.2,26.4,17.1,3.9,26.4,62,75,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:48,22.5,54.1,26.2,17.1,3.9,26.2,61,76,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:50,22.5,54.2,26.6,17.4,4.1,26.6,61,77,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:52,22.6,54.2,26.6,17.2,3.9,26.6,60,78,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:54,22.6,54.2,26.6,17.0,3.7,26.6,59,78,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:56,22.5,54.3,26.9,18.1,4.6,26.9,58,79,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:02:58,22.5,54.2,26.9,17.3,3.9,26.9,57,80,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:00,22.5,54.2,26.4,17.5,4.3,26.4,98,40,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:02,22.5,54.2,27.8,18.0,4.1,27.8,79,58,138,302,69,371,False,False,False,False,False,False
2026-01-27 16:03:04,22.5,54.3,27.6,18.2,4.4,27.6,79,59,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:06,22.5,54.2,27.6,17.9,4.1,27.6,78,59,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:08,22.5,54.2,27.7,17.6,3.8,27.7,77,60,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:10,22.5,54.3,27.1,18.4,4.8,27.1,77,61,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:12,22.5,54.3,27.4,17.9,4.2,27.4,76,62,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:14,22.5,54.2,27.2,17.6,4.1,27.2,75,63,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:16,22.5,54.3,27.2,17.6,4.0,27.2,74,63,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:18,22.5,54.3,27.3,17.6,4.0,27.3,73,64,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:20,22.5,54.3,26.8,17.9,4.4,26.8,72,65,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:22,22.5,54.3,26.9,17.8,4.3,26.9,72,66,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:24,22.5,54.2,26.8,17.2,3.8,26.8,71,67,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:26,22.5,54.3,25.2,17.4,4.8,25.2,70,67,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:28,22.5,54.3,26.9,17.3,3.8,26.9,69,68,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:30,22.5,54.3,26.7,17.3,4.0,26.7,69,69,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:32,22.5,54.3,26.5,17.6,4.3,26.5,67,70,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:34,22.5,54.3,26.7,17.5,4.1,26.7,67,70,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:36,22.5,54.3,26.4,17.1,3.9,26.4,66,71,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:38,22.5,54.4,26.8,17.3,3.9,26.8,65,72,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:40,22.5,54.3,26.7,18.1,4.7,26.7,65,73,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:42,22.5,54.4,27.0,17.3,3.8,27.0,64,74,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:44,22.5,54.4,26.5,17.2,3.9,26.5,63,74,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:46,22.5,54.4,26.6,17.2,3.9,26.6,62,75,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:48,22.5,54.4,26.5,17.3,4.1,26.5,61,76,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:50,22.5,54.4,26.7,17.4,4.0,26.7,61,77,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:52,22.5,54.4,26.7,17.3,3.9,26.7,60,77,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:54,22.5,54.4,26.7,17.1,3.8,26.7,59,78,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:56,22.5,54.4,27.3,18.4,4.8,27.3,58,79,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:03:58,22.5,54.5,26.5,17.1,3.8,26.5,99,39,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:00,22.5,54.5,28.0,18.4,4.4,28.0,80,57,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:02,22.5,54.6,28.0,18.6,4.6,28.0,80,58,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:04,22.5,54.6,27.7,18.0,4.2,27.7,79,59,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:06,22.5,54.6,27.8,18.2,4.3,27.8,78,60,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:08,22.5,54.5,27.5,17.8,4.0,27.5,77,60,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:10,22.5,54.5,27.1,18.4,4.8,27.1,77,61,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:12,22.5,54.5,27.2,17.8,4.2,27.2,76,62,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:14,22.5,54.5,27.3,17.4,3.7,27.3,75,62,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:16,22.5,54.5,27.4,17.6,3.9,27.4,74,63,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:18,22.5,54.5,27.1,17.7,4.2,27.1,73,64,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:20,22.5,54.5,26.9,18.0,4.5,26.9,73,65,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:22,22.5,54.5,26.9,17.5,4.1,26.9,72,66,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:24,22.5,54.5,26.9,17.3,3.9,26.9,71,66,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:26,22.5,54.5,25.4,17.4,4.7,25.4,70,67,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:28,22.5,54.5,26.7,17.0,3.7,26.7,69,68,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:30,22.5,54.5,26.7,17.3,4.0,26.7,69,69,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:32,22.5,54.5,26.7,17.3,4.0,26.7,68,70,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:34,22.5,54.5,26.7,17.6,4.2,26.7,67,70,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:36,22.5,54.5,26.6,17.3,3.9,26.6,66,71,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:38,22.5,54.5,26.5,17.2,4.0,26.5,66,72,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:40,22.4,54.4,26.6,17.9,4.6,26.6,65,73,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:42,22.5,54.5,26.7,17.2,3.9,26.7,64,73,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:44,22.5,54.6,27.3,17.6,3.9,27.3,63,74,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:46,22.5,54.5,26.8,17.1,3.8,26.8,62,75,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:48,22.5,54.5,26.6,17.4,4.1,26.6,62,76,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:50,22.5,54.5,26.9,17.6,4.2,26.9,61,77,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:52,22.5,54.4,26.7,17.3,4.0,26.7,60,77,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:54,22.5,54.5,27.0,17.3,3.8,27.0,59,78,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:56,22.5,54.5,26.7,17.9,4.6,26.7,100,38,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:04:58,22.5,54.5,28.1,17.9,3.9,28.1,81,56,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:00,22.5,54.5,27.9,18.2,4.3,27.9,80,57,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:02,22.5,54.5,27.9,18.0,4.1,27.9,80,58,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:04,22.5,54.5,27.9,18.1,4.2,27.9,79,59,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:06,22.5,54.6,27.6,17.7,3.9,27.6,78,59,138,302,69,371,False,False,False,False,False,False
2026-01-27 16:05:08,22.5,54.5,27.6,18.0,4.2,27.6,77,60,138,302,69,371,False,False,False,False,False,False
2026-01-27 16:05:10,22.5,54.5,27.3,18.2,4.5,27.3,77,61,138,302,69,371,False,False,False,False,False,False
2026-01-27 16:05:12,22.5,54.5,27.5,18.2,4.4,27.5,76,62,138,302,69,371,False,False,False,False,False,False
2026-01-27 16:05:14,22.5,54.5,27.6,18.1,4.3,27.6,75,62,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:16,22.5,54.5,27.2,17.7,4.0,27.2,74,63,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:18,22.5,54.5,27.2,17.7,4.1,27.2,73,64,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:20,22.5,54.4,27.0,18.1,4.6,27.0,72,65,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:22,22.5,54.4,27.1,17.7,4.2,27.1,72,65,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:24,22.5,54.4,27.2,17.7,4.1,27.2,71,66,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:26,22.5,54.4,27.1,18.5,4.9,27.1,70,67,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:28,22.5,54.4,28.9,18.2,3.8,28.9,70,68,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:30,22.5,54.4,29.0,19.0,4.5,29.0,69,69,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:32,22.5,54.4,28.9,18.3,3.9,28.9,68,69,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:34,22.5,54.5,29.5,19.1,4.3,29.5,67,70,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:36,22.5,54.5,28.7,18.3,4.0,28.7,66,71,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:38,22.5,54.4,28.7,18.2,3.9,28.7,65,72,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:40,22.5,54.5,29.0,19.2,4.6,29.0,64,73,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:42,22.5,54.5,28.8,18.3,4.0,28.8,64,74,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:44,22.6,54.4,28.9,18.3,3.9,28.9,63,74,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:46,22.5,54.5,28.6,18.3,4.0,28.6,62,75,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:48,22.5,54.4,28.7,18.5,4.2,28.7,61,76,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:50,22.5,54.5,28.6,18.5,4.2,28.6,61,77,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:52,22.6,54.5,28.7,18.3,4.0,28.7,60,78,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:54,22.5,54.4,28.3,18.0,3.9,28.3,100,37,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:56,22.5,54.5,29.2,19.4,4.8,29.2,79,58,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:05:58,22.6,54.5,29.8,18.7,3.8,29.8,78,59,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:00,22.5,54.4,29.8,19.0,4.1,29.8,78,60,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:02,22.5,54.4,29.9,19.1,4.1,29.9,77,61,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:04,22.5,54.3,29.8,19.4,4.5,29.8,76,61,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:06,22.6,54.4,29.5,18.8,4.0,29.5,75,62,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:08,22.6,54.4,29.5,18.9,4.2,29.5,74,63,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:10,22.6,54.4,29.4,19.4,4.7,29.4,74,64,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:12,22.6,54.4,29.5,19.0,4.2,29.5,73,65,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:14,22.6,54.4,29.3,18.7,4.1,29.3,72,65,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:16,22.6,54.4,29.1,18.6,4.1,29.1,71,66,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:18,22.6,54.4,29.0,18.3,3.8,29.0,70,67,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:20,22.5,54.4,29.0,19.0,4.5,29.0,70,68,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:22,22.6,54.5,29.2,18.8,4.2,29.2,69,69,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:24,22.6,54.4,28.9,18.3,3.9,28.9,68,69,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:26,22.6,54.4,27.7,18.7,4.9,27.7,67,70,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:28,22.6,54.4,28.8,18.3,3.9,28.8,66,71,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:30,22.6,54.4,28.8,18.8,4.3,28.8,65,72,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:32,22.6,54.4,28.9,18.3,3.8,28.9,65,73,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:34,22.6,54.5,28.8,18.7,4.3,28.8,64,74,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:36,22.6,54.4,28.5,18.1,3.8,28.5,63,75,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:38,22.6,54.5,28.7,18.5,4.1,28.7,62,75,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:40,22.6,54.5,28.7,18.9,4.5,28.7,61,76,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:42,22.6,54.5,29.6,19.0,4.2,29.6,61,77,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:44,22.6,54.6,28.7,18.4,4.0,28.7,60,78,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:46,22.6,54.5,28.3,18.2,4.0,28.3,100,37,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:48,22.6,54.5,30.4,19.4,4.2,30.4,79,58,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:50,22.6,54.6,30.0,19.4,4.4,30.0,78,59,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:52,22.6,54.4,29.9,19.2,4.3,29.9,78,60,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:54,22.6,54.5,29.8,18.9,4.0,29.8,77,61,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:56,22.6,54.4,28.5,19.1,4.9,28.5,76,61,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:06:58,22.6,54.4,29.5,18.7,3.9,29.5,75,62,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:07:00,22.6,54.4,29.8,19.2,4.3,29.8,74,63,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:07:02,22.6,54.4,29.3,18.6,3.9,29.3,74,64,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:07:04,22.6,54.4,29.4,18.8,4.1,29.4,73,65,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:07:06,22.6,54.3,29.2,18.7,4.1,29.2,72,65,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:07:08,22.6,54.4,29.1,18.6,4.1,29.1,71,66,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:07:10,22.6,54.4,29.3,19.1,4.4,29.3,71,67,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:07:12,22.6,54.4,29.1,19.0,4.5,29.1,70,68,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:07:14,22.6,54.3,29.0,18.6,4.1,29.0,69,69,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:07:16,22.6,54.3,28.9,18.6,4.1,28.9,68,69,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:07:18,22.6,54.3,28.9,18.5,4.0,28.9,67,70,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:07:20,22.6,54.4,29.1,19.2,4.7,29.1,66,71,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:07:22,22.6,54.3,29.2,19.1,4.4,29.2,65,72,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:07:24,22.6,54.4,28.8,18.4,4.0,28.8,65,73,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:07:26,22.6,54.3,27.4,18.6,4.9,27.4,64,74,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:07:28,22.6,54.3,28.7,18.2,3.9,28.7,63,74,138,301,70,371,False,False,False,False,False,False
2026-01-27 16:07:30,22.6,54.3,28.9,18.8,4.4,28.9,62,73,136,302,69,371,False,False,False,False,False,False
2026-01-27 16:07:32,22.6,54.3,28.7,18.3,4.0,28.7,61,74,136,302,69,371,False,False,False,False,False,False
2026-01-27 16:07:34,22.6,54.4,28.8,18.4,4.0,28.8,61,75,136,302,69,371,False,False,False,False,False,False
2026-01-27 16:07:36,22.6,54.3,28.7,18.2,3.9,28.7,60,76,136,302,69,371,False,False,False,False,False,False
2026-01-27 16:07:38,22.6,54.4,28.3,18.3,4.1,28.3,100,35,136,302,69,371,False,False,False,False,False,False
2026-01-27 16:07:40,22.6,54.4,30.3,19.8,4.6,30.3,79,57,136,302,69,371,False,False,False,False,False,False
2026-01-27 16:07:42,22.6,54.3,29.8,19.1,4.2,29.8,78,57,136,302,69,371,False,False,False,False,False,False
2026-01-27 16:07:44,22.6,54.3,29.7,18.8,3.9,29.7,77,58,136,302,69,371,False,False,False,False,False,False
2026-01-27 16:07:46,22.6,54.3,29.7,18.9,4.0,29.7,76,59,136,302,69,371,False,False,False,False,False,False
2026-01-27 16:07:48,22.6,54.3,29.9,19.0,4.1,29.9,76,60,136,302,69,371,False,False,False,False,False,False
2026-01-27 16:07:50,22.6,54.3,29.5,19.1,4.4,29.5,75,61,136,302,69,371,False,False,False,False,False,False
