ts,temp,hum,mp_cpu,cpu_total,cpu_core0,cpu_core1,mp_used_kb,mp_free_kb,mp_total_kb,idf_used_kb,idf_free_kb,idf_total_kb,temp_zscore_anomaly,temp_ewma_anomaly,temp_rulebased_anomaly,hum_zscore_anomaly,hum_ewma_anomaly,hum_rulebased_anomaly
2026-01-28 07:37:03,23.4,52.3,0.0,0.0,0.0,0.0,73,63,137,302,69,371,False,False,False,False,False,False
2026-01-28 07:37:05,20.4,58.4,29.1,20.8,6.2,29.1,64,73,137,302,69,371,False,False,False,False,False,False
2026-01-28 07:37:07,20.4,58.5,26.5,17.2,4.0,26.5,63,73,137,302,69,371,False,False,False,False,False,False
2026-01-28 08:00:30,20.4,58.4,0.0,0.0,0.0,0.0,75,63,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:00:32,21.9,57.1,27.0,19.6,6.1,27.0,67,71,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:00:34,21.9,57.0,26.6,17.3,4.0,26.6,66,71,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:00:36,21.9,57.0,26.6,17.7,4.4,26.6,66,72,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:00:38,21.9,57.0,26.5,17.1,3.9,26.5,65,73,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:00:40,21.9,56.9,26.7,17.2,3.8,26.7,64,73,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:00:42,21.9,56.9,26.4,17.5,4.3,26.4,63,74,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:00:44,21.9,56.8,26.3,16.9,3.8,26.3,63,75,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:00:46,21.9,56.7,26.5,18.1,4.9,26.5,62,75,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:00:48,21.9,56.8,26.4,17.2,4.0,26.4,61,76,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:00:50,21.9,56.7,27.0,17.6,4.1,27.0,61,77,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:00:52,21.9,56.7,26.2,17.0,3.9,26.2,60,78,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:00:54,21.9,56.8,26.2,17.0,3.9,26.2,59,78,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:00:56,21.9,56.7,26.3,17.4,4.3,26.3,59,79,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:00:58,21.9,56.7,26.3,17.3,4.2,26.3,58,80,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:00,21.9,56.7,26.6,17.3,4.0,26.6,57,80,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:02,21.9,56.7,26.6,18.2,4.9,26.6,56,81,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:04,21.9,56.7,26.4,17.3,4.1,26.4,56,82,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:06,21.9,56.8,26.5,17.5,4.2,26.5,55,83,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:08,21.9,56.7,26.9,17.4,4.0,26.9,54,83,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:10,21.9,56.7,26.2,17.3,4.3,26.2,94,43,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:12,21.9,56.7,27.4,17.6,3.9,27.4,76,61,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:14,21.9,56.6,27.3,17.6,3.9,27.3,75,62,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:16,21.9,56.7,27.3,18.4,4.8,27.3,75,63,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:18,21.9,56.7,27.3,17.8,4.1,27.3,74,64,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:20,21.9,56.7,26.9,17.6,4.1,26.9,72,65,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:22,21.9,56.7,27.0,17.6,4.1,27.0,72,66,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:24,21.9,56.7,27.0,17.9,4.4,27.0,71,66,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:26,21.9,56.7,26.9,17.5,4.0,26.9,70,67,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:28,21.9,56.7,27.3,18.4,4.8,27.3,69,68,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:30,21.9,56.7,26.7,17.1,3.8,26.7,69,69,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:32,21.9,56.7,26.6,18.1,4.8,26.6,68,70,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:34,21.9,56.7,26.5,17.2,4.0,26.5,67,70,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:36,21.9,56.6,26.6,17.5,4.2,26.6,66,71,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:38,21.9,56.6,26.7,17.2,3.8,26.7,65,72,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:40,21.9,56.6,26.4,17.2,4.0,26.4,65,73,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:42,21.9,56.6,26.4,17.3,4.1,26.4,64,74,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:44,21.9,56.6,26.4,17.2,4.0,26.4,63,74,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:46,21.9,56.7,26.5,17.7,4.5,26.5,62,75,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:48,21.9,56.6,26.6,17.1,3.8,26.6,61,76,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:50,21.9,56.6,26.2,17.2,4.1,26.2,61,77,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:52,21.9,56.6,26.4,17.1,3.9,26.4,60,78,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:54,21.9,56.6,26.2,17.1,4.0,26.2,59,79,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:56,21.9,56.6,26.3,17.1,4.0,26.3,58,79,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:01:58,22.0,56.7,26.6,17.3,4.0,26.6,57,80,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:00,21.9,56.6,26.3,17.0,3.9,26.3,56,81,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:02,21.9,56.7,26.5,17.9,4.7,26.5,56,82,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:04,21.9,56.7,26.4,17.1,3.9,26.4,55,83,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:06,22.0,56.7,26.8,17.6,4.2,26.8,54,83,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:08,22.0,56.8,26.1,17.0,4.0,26.1,94,43,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:10,21.9,56.8,27.4,17.8,4.1,27.4,76,61,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:12,21.9,56.8,27.3,17.5,3.9,27.3,75,62,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:14,21.9,56.9,27.2,17.8,4.2,27.2,74,63,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:16,22.0,56.8,27.3,18.3,4.6,27.3,74,64,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:18,21.9,56.8,26.9,17.7,4.2,26.9,72,65,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:20,22.0,56.8,26.9,17.4,3.9,26.9,72,66,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:22,22.0,56.7,26.9,17.5,4.1,26.9,71,66,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:24,22.0,56.7,26.9,17.6,4.1,26.9,70,67,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:26,22.0,56.7,27.4,17.8,4.1,27.4,69,68,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:28,22.0,56.7,26.9,18.2,4.8,26.9,69,69,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:30,22.0,56.7,26.6,17.0,3.7,26.6,68,70,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:32,22.0,56.7,25.9,17.6,4.7,25.9,67,70,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:34,22.0,56.6,26.4,17.2,4.0,26.4,66,72,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:36,22.0,56.5,26.7,17.7,4.4,26.7,65,72,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:38,22.0,56.6,26.4,17.3,4.1,26.4,64,73,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:40,22.0,56.6,26.8,17.6,4.2,26.8,63,74,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:42,22.0,56.6,26.3,16.9,3.8,26.3,63,75,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:44,22.0,56.5,26.4,17.2,4.0,26.4,62,76,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:46,22.0,56.6,26.7,18.0,4.6,26.7,61,76,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:48,22.0,56.6,26.2,16.9,3.9,26.2,60,77,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:50,22.0,56.6,26.3,17.2,4.1,26.3,59,78,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:52,22.0,56.7,26.3,17.0,3.8,26.3,58,79,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:54,22.0,56.7,26.3,17.0,3.9,26.3,58,80,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:56,22.0,56.7,26.6,17.5,4.2,26.6,57,81,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:02:58,21.9,56.7,26.4,17.2,4.0,26.4,56,81,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:00,22.0,56.7,26.4,16.9,3.7,26.4,55,82,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:02,22.0,56.7,26.7,18.1,4.7,26.7,54,83,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:04,22.0,56.8,26.7,17.3,3.9,26.7,54,84,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:06,22.0,56.7,26.0,17.2,4.2,26.0,93,44,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:08,22.0,56.7,27.5,17.4,3.7,27.5,76,61,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:10,22.0,56.7,27.5,17.7,4.0,27.5,75,62,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:12,22.0,56.8,27.3,17.5,3.8,27.3,74,63,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:14,22.0,56.8,27.5,17.6,3.8,27.5,74,64,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:16,22.0,56.8,27.1,18.1,4.5,27.1,73,65,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:18,22.0,56.8,27.1,17.4,3.8,27.1,72,66,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:20,22.0,56.7,26.9,17.4,3.9,26.9,71,66,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:22,22.0,56.7,26.8,17.2,3.8,26.8,70,67,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:24,22.0,56.7,27.2,17.5,3.9,27.2,69,68,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:26,22.0,56.6,26.8,17.3,3.9,26.8,69,69,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:28,22.0,56.7,27.0,18.4,4.9,27.0,68,70,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:30,22.0,56.6,27.4,17.6,3.9,27.4,67,70,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:32,22.0,56.6,25.6,17.7,4.9,25.6,66,71,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:34,22.0,56.6,27.0,17.9,4.4,27.0,65,72,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:36,22.0,56.6,26.5,17.7,4.5,26.5,65,73,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:38,22.0,56.6,26.5,16.9,3.7,26.5,64,74,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:40,22.0,56.6,26.4,17.1,3.9,26.4,63,74,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:42,22.0,56.6,26.4,17.1,3.9,26.4,62,75,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:44,22.0,56.5,26.7,17.4,4.1,26.7,61,76,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:46,22.0,56.6,26.3,17.7,4.5,26.3,61,77,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:48,22.0,56.6,26.2,17.1,4.0,26.2,60,78,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:50,22.0,56.6,26.2,17.0,3.9,26.2,58,79,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:52,22.0,56.6,26.4,17.2,4.1,26.4,58,79,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:54,22.0,56.6,27.5,17.5,3.8,27.5,57,80,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:56,22.0,56.6,26.4,17.3,4.1,26.4,56,81,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:03:58,22.0,56.7,26.6,17.7,4.4,26.6,56,82,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:00,22.0,56.6,26.6,17.2,3.9,26.6,55,83,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:02,22.0,56.6,27.2,18.1,4.4,27.2,54,83,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:04,22.0,56.6,26.1,17.2,4.2,26.1,94,44,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:06,22.0,56.6,27.5,17.8,4.1,27.5,76,61,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:08,22.0,56.6,27.5,18.1,4.3,27.5,75,62,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:10,22.0,56.6,27.3,17.5,3.9,27.3,74,63,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:12,22.0,56.6,27.5,17.7,4.0,27.5,74,64,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:14,22.0,56.5,27.1,17.5,3.9,27.1,73,65,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:16,22.0,56.6,27.0,18.0,4.5,27.0,72,65,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:18,22.0,56.5,27.0,17.6,4.1,27.0,71,66,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:20,22.0,56.6,26.8,17.2,3.8,26.8,70,67,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:22,22.0,56.6,27.2,17.7,4.1,27.2,69,68,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:24,22.0,56.5,26.7,17.3,4.0,26.7,69,69,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:26,22.0,56.5,26.7,17.5,4.1,26.7,68,70,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:28,22.0,56.5,26.8,18.2,4.7,26.8,67,70,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:30,22.0,56.5,27.0,17.0,3.5,27.0,66,71,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:32,22.0,56.5,26.1,17.6,4.6,26.1,65,72,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:34,22.0,56.5,26.6,17.3,4.0,26.6,65,73,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:36,22.0,56.5,26.4,17.5,4.3,26.4,64,74,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:38,22.0,56.5,26.5,17.2,3.9,26.5,63,74,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:40,22.0,56.6,26.4,17.4,4.2,26.4,62,75,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:42,22.0,56.5,26.8,17.5,4.1,26.8,61,76,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:44,22.0,56.6,26.3,17.1,3.9,26.3,61,77,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:46,22.0,56.6,26.2,17.5,4.4,26.2,60,78,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:48,22.0,56.5,26.2,17.2,4.0,26.2,58,79,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:50,22.0,56.5,26.3,17.1,3.9,26.3,58,79,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:52,22.0,56.6,26.6,17.2,3.9,26.6,57,80,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:54,22.0,56.5,26.3,16.9,3.8,26.3,56,81,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:56,22.0,56.5,26.5,17.5,4.2,26.5,56,82,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:04:58,22.0,56.5,26.6,17.4,4.1,26.6,55,83,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:00,22.0,56.5,26.9,17.1,3.7,26.9,54,83,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:02,22.0,56.5,26.3,17.7,4.5,26.3,94,44,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:04,22.0,56.5,27.6,17.9,4.1,27.6,76,61,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:06,22.0,56.5,28.1,18.5,4.4,28.1,75,62,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:08,22.0,56.4,26.8,17.4,4.0,26.8,74,63,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:10,22.0,56.5,27.5,17.7,4.0,27.5,74,64,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:12,22.1,56.6,27.2,17.7,4.1,27.2,73,65,138,301,70,371,False,True,False,False,False,False
2026-01-28 08:05:14,22.1,56.6,32.5,23.2,7.0,32.5,70,67,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:16,22.0,56.5,27.2,18.9,5.3,27.2,67,70,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:18,22.1,56.5,27.3,18.6,5.0,27.3,67,71,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:20,22.1,56.5,27.2,18.3,4.7,27.2,66,72,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:22,22.1,56.5,26.9,18.2,4.7,26.9,65,72,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:24,22.1,56.5,26.9,17.8,4.3,26.9,64,73,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:26,22.1,56.5,27.7,18.6,4.8,27.7,63,74,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:28,22.1,56.4,27.1,18.8,5.2,27.1,62,75,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:30,22.1,56.4,26.9,18.0,4.5,26.9,62,76,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:32,22.1,56.4,26.7,18.8,5.5,26.7,61,77,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:34,22.1,56.4,27.0,18.7,5.2,27.0,60,77,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:36,22.1,56.4,26.6,18.2,4.9,26.6,59,78,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:38,22.1,56.4,26.7,18.1,4.8,26.7,58,79,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:40,22.1,56.4,27.1,18.3,4.7,27.1,58,80,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:42,22.1,56.3,26.4,17.9,4.7,26.4,57,81,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:44,22.1,56.3,28.7,20.0,5.6,28.7,56,81,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:46,22.1,56.3,26.3,17.7,4.5,26.3,55,82,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:48,22.1,56.3,26.3,17.3,4.2,26.3,54,83,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:50,22.1,56.3,26.5,17.4,4.1,26.5,54,84,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:52,22.1,56.3,26.4,17.2,4.0,26.4,53,84,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:54,22.1,56.3,26.3,17.0,3.9,26.3,52,85,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:56,22.1,56.3,26.2,17.3,4.2,26.2,93,45,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:05:58,22.1,56.3,27.5,17.8,4.1,27.5,75,63,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:00,22.1,56.3,27.3,17.5,3.9,27.3,74,63,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:02,22.1,56.3,26.9,18.0,4.5,26.9,73,65,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:04,22.1,56.3,27.2,17.6,4.0,27.2,73,65,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:06,22.1,56.3,27.1,18.1,4.5,27.1,72,66,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:08,22.2,56.3,27.3,17.5,3.9,27.3,71,66,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:10,22.2,56.2,27.0,17.3,3.8,27.0,70,67,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:12,22.2,56.3,26.9,17.2,3.7,26.9,70,68,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:14,22.2,56.3,27.3,17.5,3.8,27.3,69,68,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:16,22.1,56.3,26.7,18.0,4.6,26.7,69,69,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:18,22.2,56.2,26.9,17.9,4.4,26.9,68,70,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:20,22.2,56.2,26.7,17.2,3.9,26.7,67,71,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:22,22.1,56.2,26.6,17.3,4.0,26.6,66,71,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:24,22.2,56.2,26.4,17.0,3.8,26.4,65,72,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:26,22.2,56.3,26.6,17.4,4.1,26.6,64,73,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:28,22.2,56.2,27.0,18.4,4.9,27.0,64,74,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:30,22.1,56.2,26.5,17.3,4.0,26.5,63,75,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:32,22.2,56.2,25.6,17.4,4.6,25.6,62,75,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:34,22.2,56.1,26.5,17.4,4.1,26.5,61,76,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:36,22.2,56.2,26.3,17.4,4.2,26.3,60,77,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:38,22.1,56.2,26.7,17.7,4.4,26.7,59,78,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:40,22.2,56.1,26.4,17.4,4.2,26.4,59,79,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:42,22.1,56.2,26.5,17.7,4.4,26.5,58,80,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:44,22.2,56.1,26.3,17.2,4.1,26.3,57,80,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:46,22.2,56.2,26.7,18.2,4.9,26.7,56,81,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:48,22.2,56.2,26.8,17.4,4.0,26.8,55,82,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:50,22.2,56.2,26.5,17.2,3.9,26.5,55,83,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:52,22.2,56.2,26.6,17.3,4.0,26.6,54,84,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:54,22.2,56.4,26.2,17.2,4.1,26.2,94,43,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:06:56,22.2,56.8,27.6,18.3,4.4,27.6,76,62,138,301,70,371,False,False,False,False,True,False
2026-01-28 08:06:58,22.2,56.9,31.0,22.2,6.7,31.0,74,63,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:07:00,22.2,57.0,27.6,18.6,4.8,27.6,71,66,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:07:02,22.2,57.1,27.6,19.4,5.6,27.6,71,67,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:07:04,22.2,57.0,27.8,19.0,5.1,27.8,70,68,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:07:06,22.2,57.0,27.7,18.8,4.9,27.7,69,68,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:07:08,22.2,56.9,27.2,18.2,4.6,27.2,68,69,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:07:10,22.2,56.8,27.2,18.4,4.8,27.2,67,70,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:07:12,22.2,56.8,27.3,18.5,4.8,27.3,67,71,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:07:14,22.2,56.6,27.1,18.3,4.8,27.1,66,72,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:07:16,22.2,56.6,27.6,19.3,5.5,27.6,65,72,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:07:18,22.2,56.5,27.2,18.8,5.2,27.2,64,74,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:07:20,22.2,56.6,27.7,18.5,4.7,27.7,63,74,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:07:22,22.2,56.6,26.8,18.1,4.7,26.8,62,75,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:07:24,22.2,56.7,26.9,18.0,4.6,26.9,62,76,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:07:26,22.2,56.8,27.1,18.1,4.6,27.1,61,77,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:07:28,22.2,56.7,29.5,21.2,6.4,29.5,60,77,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:07:30,22.2,56.7,26.3,17.0,3.9,26.3,59,78,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:07:32,22.2,56.7,26.1,17.7,4.6,26.1,59,79,138,301,70,371,False,False,False,False,False,False
2026-01-28 08:07:34,22.2,56.6,26.2,17.7,4.6,26.2,58,78,136,302,69,371,False,False,False,False,False,False
2026-01-28 08:07:36,22.2,56.5,26.5,17.3,4.0,26.5,57,78,136,302,69,371,False,False,False,False,False,False
2026-01-28 08:07:38,22.2,56.5,26.1,17.1,4.0,26.1,56,79,136,302,69,371,False,False,False,False,False,False
2026-01-28 08:07:40,22.2,56.5,26.3,17.2,4.0,26.3,56,80,136,302,69,371,False,False,False,False,False,False
2026-01-28 08:07:42,22.2,56.5,26.4,17.3,4.1,26.4,55,80,136,302,69,371,False,False,False,False,False,False
2026-01-28 08:07:44,22.2,56.5,26.4,17.3,4.1,26.4,54,81,136,302,69,371,False,False,False,False,False,False
2026-01-28 08:07:46,22.3,56.4,26.8,18.0,4.6,26.8,54,82,136,302,69,371,False,True,False,False,False,False
2026-01-28 08:07:48,22.3,56.3,31.3,22.3,6.6,31.3,53,82,136,302,69,371,False,False,False,False,False,False
2026-01-28 08:07:50,22.3,56.3,26.6,18.0,4.7,26.6,92,44,136,302,69,371,False,False,False,False,False,False
2026-01-28 08:07:52,22.3,56.3,26.2,18.0,4.9,26.2,78,58,136,302,69,371,False,False,False,False,False,False
2026-01-28 08:07:54,22.3,56.3,28.3,18.6,4.4,28.3,73,62,136,302,69,371,False,False,False,False,False,False
